
step 0: train loss 10.9873, val loss 10.9915
/home/yxdong/anaconda3/envs/dyx-py38/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:131: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
iter 3930: loss 8.3346, time 659.39ms, mfu 4.26%
iter 3940: loss 8.4389, time 656.64ms, mfu 4.27%
iter 3950: loss 7.9841, time 659.02ms, mfu 4.26%
iter 3960: loss 8.2286, time 658.31ms, mfu 4.26%
iter 3970: loss 7.5079, time 655.64ms, mfu 4.27%
iter 3980: loss 7.8936, time 658.08ms, mfu 4.27%
iter 3990: loss 8.1341, time 657.69ms, mfu 4.27%
step 4000: train loss 7.9925, val loss 7.9915
saving checkpoint to out
iter 4000: loss 7.9444, time 17465.44ms, mfu 3.86%
iter 4010: loss 8.2369, time 654.37ms, mfu 3.90%
iter 4020: loss 7.6646, time 652.35ms, mfu 3.94%
iter 4030: loss 8.0800, time 653.03ms, mfu 3.97%
iter 4040: loss 8.0081, time 653.82ms, mfu 4.01%
iter 4050: loss 8.0845, time 656.90ms, mfu 4.03%
iter 4060: loss 8.4261, time 655.39ms, mfu 4.06%
iter 4070: loss 7.7835, time 654.97ms, mfu 4.08%
iter 4080: loss 8.2391, time 658.04ms, mfu 4.10%
iter 4090: loss 8.5247, time 655.68ms, mfu 4.12%
iter 4100: loss 7.7784, time 657.12ms, mfu 4.13%
iter 4110: loss 8.0672, time 656.59ms, mfu 4.15%
iter 4120: loss 8.8699, time 655.01ms, mfu 4.16%
iter 4130: loss 8.0142, time 657.59ms, mfu 4.17%
iter 4140: loss 7.8992, time 657.76ms, mfu 4.18%
iter 4150: loss 8.1430, time 656.24ms, mfu 4.19%
iter 4160: loss 7.9525, time 658.05ms, mfu 4.20%
iter 4170: loss 8.0143, time 658.29ms, mfu 4.20%
iter 4180: loss 8.6131, time 658.10ms, mfu 4.21%
iter 4190: loss 7.8620, time 656.37ms, mfu 4.22%
iter 4200: loss 7.8407, time 656.34ms, mfu 4.22%
iter 4210: loss 7.9710, time 656.08ms, mfu 4.23%
iter 4220: loss 7.3616, time 659.12ms, mfu 4.23%
iter 4230: loss 8.0039, time 656.70ms, mfu 4.23%
iter 4240: loss 7.8336, time 655.64ms, mfu 4.24%
iter 4250: loss 8.0411, time 656.62ms, mfu 4.24%
iter 4260: loss 7.9015, time 657.35ms, mfu 4.24%
iter 4270: loss 7.7834, time 657.82ms, mfu 4.25%
iter 4280: loss 7.8611, time 656.61ms, mfu 4.25%
iter 4290: loss 7.8397, time 657.25ms, mfu 4.25%
iter 4300: loss 7.7566, time 654.80ms, mfu 4.25%
iter 4310: loss 7.9914, time 658.35ms, mfu 4.26%
iter 4320: loss 8.2166, time 655.16ms, mfu 4.26%
iter 4330: loss 7.8917, time 657.71ms, mfu 4.26%
iter 4340: loss 7.7907, time 656.56ms, mfu 4.26%
iter 4350: loss 8.0969, time 658.08ms, mfu 4.26%
iter 4360: loss 9.4848, time 658.58ms, mfu 4.26%
iter 4370: loss 7.9310, time 658.13ms, mfu 4.26%
iter 4380: loss 8.2725, time 655.86ms, mfu 4.26%
iter 4390: loss 7.8668, time 656.97ms, mfu 4.26%
iter 4400: loss 8.1180, time 658.60ms, mfu 4.26%
iter 4410: loss 7.8468, time 658.26ms, mfu 4.26%
iter 4420: loss 7.9728, time 657.59ms, mfu 4.26%
iter 4430: loss 7.9195, time 655.25ms, mfu 4.26%
iter 4440: loss 7.9023, time 657.22ms, mfu 4.27%
iter 4450: loss 7.6885, time 657.95ms, mfu 4.27%
iter 4460: loss 8.1649, time 657.63ms, mfu 4.27%
iter 4470: loss 8.1596, time 657.72ms, mfu 4.27%
iter 4480: loss 8.2582, time 657.09ms, mfu 4.27%
iter 4490: loss 7.9142, time 655.49ms, mfu 4.27%
step 4500: train loss 7.9196, val loss 7.9183
saving checkpoint to out
iter 4500: loss 8.3408, time 17175.97ms, mfu 3.86%
iter 4510: loss 7.7365, time 653.04ms, mfu 3.90%
iter 4520: loss 7.5659, time 653.41ms, mfu 3.94%
iter 4530: loss 8.1136, time 653.58ms, mfu 3.98%
iter 4540: loss 7.9136, time 654.97ms, mfu 4.01%
iter 4550: loss 8.0075, time 654.75ms, mfu 4.03%
iter 4560: loss 7.5568, time 655.33ms, mfu 4.06%
iter 4570: loss 7.4785, time 656.97ms, mfu 4.08%
iter 4580: loss 8.4313, time 656.43ms, mfu 4.10%
iter 4590: loss 8.6222, time 657.63ms, mfu 4.12%
iter 4600: loss 7.9531, time 655.64ms, mfu 4.13%
iter 4610: loss 8.0582, time 655.99ms, mfu 4.15%
iter 4620: loss 7.8468, time 656.28ms, mfu 4.16%
iter 4630: loss 7.6263, time 655.81ms, mfu 4.17%
iter 4640: loss 7.8608, time 656.91ms, mfu 4.18%
iter 4650: loss 8.3367, time 655.71ms, mfu 4.19%
iter 4660: loss 7.7772, time 655.77ms, mfu 4.20%
iter 4670: loss 7.7368, time 658.10ms, mfu 4.21%
iter 4680: loss 7.7177, time 657.98ms, mfu 4.21%
iter 4690: loss 7.7793, time 657.25ms, mfu 4.22%
iter 4700: loss 7.6639, time 654.28ms, mfu 4.22%
iter 4710: loss 8.2119, time 654.73ms, mfu 4.23%
iter 4720: loss 8.4025, time 658.02ms, mfu 4.23%
iter 4730: loss 8.2265, time 656.03ms, mfu 4.24%
iter 4740: loss 8.2579, time 657.04ms, mfu 4.24%
iter 4750: loss 7.8080, time 657.64ms, mfu 4.24%
iter 4760: loss 7.8116, time 657.74ms, mfu 4.25%
iter 4770: loss 7.9229, time 658.45ms, mfu 4.25%
iter 4780: loss 7.5543, time 656.50ms, mfu 4.25%
iter 4790: loss 7.4919, time 656.94ms, mfu 4.25%
iter 4800: loss 7.8207, time 655.98ms, mfu 4.25%
iter 4810: loss 7.8967, time 657.50ms, mfu 4.26%
iter 4820: loss 7.7379, time 657.63ms, mfu 4.26%
iter 4830: loss 7.9901, time 656.14ms, mfu 4.26%
iter 4840: loss 8.8489, time 657.15ms, mfu 4.26%
iter 4850: loss 7.8117, time 658.38ms, mfu 4.26%
iter 4860: loss 9.1866, time 658.17ms, mfu 4.26%
iter 4870: loss 8.1848, time 658.58ms, mfu 4.26%
iter 4880: loss 7.4012, time 657.24ms, mfu 4.26%
iter 4890: loss 7.5453, time 656.82ms, mfu 4.26%
iter 4900: loss 7.7841, time 655.72ms, mfu 4.26%
iter 4910: loss 7.4095, time 656.01ms, mfu 4.26%
iter 4920: loss 7.8327, time 653.91ms, mfu 4.27%
iter 4930: loss 7.7781, time 657.00ms, mfu 4.27%
iter 4940: loss 8.0400, time 657.40ms, mfu 4.27%
iter 4950: loss 8.0445, time 655.12ms, mfu 4.27%
iter 4960: loss 7.7141, time 655.76ms, mfu 4.27%
iter 4970: loss 7.8312, time 655.85ms, mfu 4.27%
iter 4980: loss 8.2083, time 658.66ms, mfu 4.27%
iter 4990: loss 7.8400, time 657.74ms, mfu 4.27%
step 5000: train loss 7.8741, val loss 7.8757
saving checkpoint to out
iter 5000: loss 7.8394, time 17457.85ms, mfu 3.86%
iter 5010: loss 8.1303, time 654.18ms, mfu 3.90%
iter 5020: loss 8.0807, time 651.46ms, mfu 3.94%
iter 5030: loss 7.6863, time 655.64ms, mfu 3.98%
iter 5040: loss 7.6932, time 652.15ms, mfu 4.01%
iter 5050: loss 7.8715, time 654.66ms, mfu 4.04%
iter 5060: loss 8.2422, time 656.64ms, mfu 4.06%
iter 5070: loss 8.2372, time 654.56ms, mfu 4.08%
iter 5080: loss 7.7569, time 657.17ms, mfu 4.10%
iter 5090: loss 7.8510, time 657.46ms, mfu 4.12%
iter 5100: loss 7.7526, time 656.07ms, mfu 4.13%
iter 5110: loss 7.9874, time 655.63ms, mfu 4.15%
iter 5120: loss 8.3275, time 658.18ms, mfu 4.16%
iter 5130: loss 7.7516, time 656.79ms, mfu 4.17%
iter 5140: loss 8.0315, time 658.16ms, mfu 4.18%
iter 5150: loss 7.5857, time 656.87ms, mfu 4.19%
iter 5160: loss 7.7891, time 658.13ms, mfu 4.20%
iter 5170: loss 7.7799, time 654.86ms, mfu 4.20%
iter 5180: loss 7.6657, time 657.45ms, mfu 4.21%
iter 5190: loss 7.3784, time 657.51ms, mfu 4.22%
iter 5200: loss 8.0913, time 656.76ms, mfu 4.22%
iter 5210: loss 7.8401, time 658.43ms, mfu 4.23%
iter 5220: loss 8.1237, time 654.94ms, mfu 4.23%
iter 5230: loss 7.6412, time 656.63ms, mfu 4.24%
iter 5240: loss 8.0567, time 657.58ms, mfu 4.24%
iter 5250: loss 7.6512, time 656.35ms, mfu 4.24%
iter 5260: loss 8.3897, time 657.03ms, mfu 4.25%
iter 5270: loss 7.8000, time 656.37ms, mfu 4.25%
iter 5280: loss 7.9235, time 659.17ms, mfu 4.25%
iter 5290: loss 7.5748, time 656.04ms, mfu 4.25%
iter 5300: loss 7.5862, time 656.30ms, mfu 4.25%
iter 5310: loss 8.2799, time 657.86ms, mfu 4.25%
iter 5320: loss 7.8876, time 658.05ms, mfu 4.26%
iter 5330: loss 7.7649, time 657.29ms, mfu 4.26%
iter 5340: loss 7.7782, time 655.19ms, mfu 4.26%
iter 5350: loss 7.6522, time 656.71ms, mfu 4.26%
iter 5360: loss 8.0674, time 657.28ms, mfu 4.26%
iter 5370: loss 8.2478, time 657.88ms, mfu 4.26%
iter 5380: loss 7.8840, time 656.71ms, mfu 4.26%
iter 5390: loss 7.7045, time 656.93ms, mfu 4.26%
iter 5400: loss 7.8446, time 658.61ms, mfu 4.26%
iter 5410: loss 8.7896, time 656.09ms, mfu 4.26%
iter 5420: loss 7.7971, time 657.46ms, mfu 4.26%
iter 5430: loss 7.5385, time 658.97ms, mfu 4.26%
iter 5440: loss 8.0439, time 655.76ms, mfu 4.27%
iter 5450: loss 7.5523, time 656.16ms, mfu 4.27%
iter 5460: loss 8.2439, time 657.07ms, mfu 4.27%
iter 5470: loss 8.5377, time 656.19ms, mfu 4.27%
iter 5480: loss 7.7512, time 657.87ms, mfu 4.27%
iter 5490: loss 8.4375, time 654.38ms, mfu 4.27%
step 5500: train loss 7.8650, val loss 7.8219
saving checkpoint to out
iter 5500: loss 8.5973, time 17461.11ms, mfu 3.86%
iter 5510: loss 7.7015, time 654.50ms, mfu 3.90%
iter 5520: loss 7.4221, time 653.36ms, mfu 3.94%
iter 5530: loss 7.9911, time 653.45ms, mfu 3.98%
iter 5540: loss 8.3282, time 655.02ms, mfu 4.01%
iter 5550: loss 7.9330, time 658.03ms, mfu 4.03%
iter 5560: loss 7.2263, time 655.95ms, mfu 4.06%
iter 5570: loss 8.1179, time 1867.89ms, mfu 3.80%
iter 5580: loss 7.7885, time 655.94ms, mfu 3.85%
iter 5590: loss 7.9718, time 657.51ms, mfu 3.89%
iter 5600: loss 7.3781, time 657.61ms, mfu 3.93%
iter 5610: loss 7.9890, time 656.03ms, mfu 3.96%
iter 5620: loss 8.2141, time 655.48ms, mfu 3.99%
iter 5630: loss 7.6237, time 657.30ms, mfu 4.02%
iter 5640: loss 8.6527, time 656.93ms, mfu 4.05%
iter 5650: loss 7.8847, time 656.23ms, mfu 4.07%
iter 5660: loss 7.7164, time 658.26ms, mfu 4.09%
iter 5670: loss 7.6921, time 655.17ms, mfu 4.11%
iter 5680: loss 7.8084, time 655.22ms, mfu 4.13%
iter 5690: loss 8.3541, time 654.58ms, mfu 4.14%
iter 5700: loss 8.2797, time 658.06ms, mfu 4.15%
iter 5710: loss 7.7204, time 657.73ms, mfu 4.16%
iter 5720: loss 7.6001, time 656.38ms, mfu 4.18%
iter 5730: loss 7.6411, time 655.55ms, mfu 4.19%
iter 5740: loss 7.6835, time 655.09ms, mfu 4.20%
iter 5750: loss 7.6139, time 657.90ms, mfu 4.20%
iter 5760: loss 7.4665, time 658.26ms, mfu 4.21%
iter 5770: loss 7.7360, time 656.00ms, mfu 4.22%
iter 5780: loss 7.7951, time 655.44ms, mfu 4.22%
iter 5790: loss 8.0546, time 658.32ms, mfu 4.23%
iter 5800: loss 7.5771, time 655.96ms, mfu 4.23%
iter 5810: loss 8.1897, time 657.76ms, mfu 4.23%
iter 5820: loss 8.2528, time 657.35ms, mfu 4.24%
iter 5830: loss 7.9535, time 656.04ms, mfu 4.24%
iter 5840: loss 8.6795, time 658.69ms, mfu 4.24%
iter 5850: loss 7.8923, time 655.85ms, mfu 4.25%
iter 5860: loss 7.7809, time 655.99ms, mfu 4.25%
iter 5870: loss 7.8888, time 656.43ms, mfu 4.25%
iter 5880: loss 7.4454, time 656.44ms, mfu 4.25%
iter 5890: loss 7.7695, time 658.04ms, mfu 4.26%
iter 5900: loss 8.0554, time 656.79ms, mfu 4.26%
iter 5910: loss 7.6282, time 655.54ms, mfu 4.26%
iter 5920: loss 7.1846, time 657.19ms, mfu 4.26%
iter 5930: loss 7.6207, time 656.21ms, mfu 4.26%
iter 5940: loss 7.2563, time 656.92ms, mfu 4.26%
iter 5950: loss 8.3884, time 655.15ms, mfu 4.26%
iter 5960: loss 8.2128, time 656.62ms, mfu 4.27%
iter 5970: loss 7.4638, time 655.34ms, mfu 4.27%
iter 5980: loss 8.0133, time 657.98ms, mfu 4.27%
iter 5990: loss 7.7570, time 656.64ms, mfu 4.27%
step 6000: train loss 7.8305, val loss 7.8227
saving checkpoint to out
iter 6000: loss 7.7350, time 17560.11ms, mfu 3.86%
iter 6010: loss 7.4169, time 653.97ms, mfu 3.90%
iter 6020: loss 7.4386, time 653.69ms, mfu 3.94%
iter 6030: loss 7.8560, time 653.40ms, mfu 3.97%
iter 6040: loss 7.6522, time 654.93ms, mfu 4.01%
iter 6050: loss 8.4475, time 655.53ms, mfu 4.03%
iter 6060: loss 7.8713, time 655.00ms, mfu 4.06%
iter 6070: loss 7.9982, time 655.46ms, mfu 4.08%
iter 6080: loss 7.5284, time 656.05ms, mfu 4.10%
iter 6090: loss 7.7926, time 655.35ms, mfu 4.12%
iter 6100: loss 7.6521, time 656.07ms, mfu 4.13%
iter 6110: loss 7.2979, time 654.10ms, mfu 4.15%
iter 6120: loss 7.7204, time 656.84ms, mfu 4.16%
iter 6130: loss 8.0415, time 656.11ms, mfu 4.17%
iter 6140: loss 7.6432, time 657.21ms, mfu 4.18%
iter 6150: loss 8.0394, time 655.59ms, mfu 4.19%
iter 6160: loss 7.3307, time 656.33ms, mfu 4.20%
iter 6170: loss 7.6333, time 654.81ms, mfu 4.21%
iter 6180: loss 8.0751, time 657.50ms, mfu 4.21%
iter 6190: loss 8.0559, time 655.82ms, mfu 4.22%
iter 6200: loss 8.9765, time 656.67ms, mfu 4.23%
iter 6210: loss 8.2601, time 655.79ms, mfu 4.23%
iter 6220: loss 8.0180, time 655.76ms, mfu 4.24%
iter 6230: loss 7.4929, time 655.37ms, mfu 4.24%
iter 6240: loss 7.7241, time 655.21ms, mfu 4.24%
iter 6250: loss 7.6910, time 657.64ms, mfu 4.25%
iter 6260: loss 7.9797, time 655.71ms, mfu 4.25%
iter 6270: loss 7.2493, time 655.27ms, mfu 4.25%
iter 6280: loss 7.6645, time 654.41ms, mfu 4.26%
iter 6290: loss 7.8764, time 655.40ms, mfu 4.26%
iter 6300: loss 8.0732, time 656.22ms, mfu 4.26%
iter 6310: loss 7.6359, time 657.32ms, mfu 4.26%
iter 6320: loss 7.7331, time 655.69ms, mfu 4.26%
iter 6330: loss 7.7977, time 658.01ms, mfu 4.26%
iter 6340: loss 7.5963, time 658.31ms, mfu 4.26%
iter 6350: loss 8.1581, time 655.65ms, mfu 4.26%
iter 6360: loss 7.6481, time 657.99ms, mfu 4.26%
iter 6370: loss 7.5828, time 656.94ms, mfu 4.26%
iter 6380: loss 7.4252, time 658.08ms, mfu 4.26%
iter 6390: loss 7.7148, time 658.74ms, mfu 4.26%
iter 6400: loss 7.6266, time 657.33ms, mfu 4.26%
iter 6410: loss 7.9631, time 656.72ms, mfu 4.27%
iter 6420: loss 8.2543, time 657.33ms, mfu 4.27%
iter 6430: loss 7.9926, time 657.02ms, mfu 4.27%
iter 6440: loss 7.8825, time 659.02ms, mfu 4.27%
iter 6450: loss 7.9750, time 655.10ms, mfu 4.27%
iter 6460: loss 7.6978, time 656.40ms, mfu 4.27%
iter 6470: loss 8.8098, time 654.95ms, mfu 4.27%
iter 6480: loss 7.4042, time 655.10ms, mfu 4.27%
iter 6490: loss 7.5694, time 656.60ms, mfu 4.27%
step 6500: train loss 7.8046, val loss 7.8029
saving checkpoint to out
iter 6500: loss 7.5419, time 17399.45ms, mfu 3.86%
iter 6510: loss 7.6629, time 652.57ms, mfu 3.90%
iter 6520: loss 9.4210, time 652.83ms, mfu 3.94%
iter 6530: loss 7.9644, time 653.42ms, mfu 3.98%
iter 6540: loss 7.8311, time 653.73ms, mfu 4.01%
iter 6550: loss 7.8691, time 656.18ms, mfu 4.04%
iter 6560: loss 7.6992, time 655.75ms, mfu 4.06%
iter 6570: loss 8.2483, time 655.34ms, mfu 4.08%
iter 6580: loss 7.5689, time 654.41ms, mfu 4.10%
iter 6590: loss 7.3005, time 654.82ms, mfu 4.12%
iter 6600: loss 7.7153, time 655.51ms, mfu 4.14%
iter 6610: loss 7.5752, time 657.68ms, mfu 4.15%
iter 6620: loss 7.7273, time 657.73ms, mfu 4.16%
iter 6630: loss 7.4984, time 657.13ms, mfu 4.17%
iter 6640: loss 7.7318, time 656.78ms, mfu 4.18%
iter 6650: loss 7.7182, time 655.21ms, mfu 4.19%
iter 6660: loss 7.4696, time 657.84ms, mfu 4.20%
iter 6670: loss 7.5316, time 656.25ms, mfu 4.21%
iter 6680: loss 7.7707, time 657.37ms, mfu 4.21%
iter 6690: loss 8.1846, time 655.25ms, mfu 4.22%
iter 6700: loss 7.2774, time 657.11ms, mfu 4.22%
iter 6710: loss 7.6721, time 659.15ms, mfu 4.23%
iter 6720: loss 8.1422, time 655.91ms, mfu 4.23%
iter 6730: loss 8.2043, time 657.89ms, mfu 4.24%
iter 6740: loss 7.4227, time 655.31ms, mfu 4.24%
iter 6750: loss 7.5701, time 657.74ms, mfu 4.24%
iter 6760: loss 7.9896, time 655.25ms, mfu 4.25%
iter 6770: loss 7.3582, time 657.89ms, mfu 4.25%
iter 6780: loss 7.9532, time 656.03ms, mfu 4.25%
iter 6790: loss 8.0149, time 656.70ms, mfu 4.25%
iter 6800: loss 7.6544, time 655.35ms, mfu 4.26%
iter 6810: loss 7.6604, time 656.29ms, mfu 4.26%
iter 6820: loss 7.7731, time 656.30ms, mfu 4.26%
iter 6830: loss 7.6738, time 657.65ms, mfu 4.26%
iter 6840: loss 7.7589, time 656.53ms, mfu 4.26%
iter 6850: loss 7.8016, time 656.33ms, mfu 4.26%
iter 6860: loss 8.1884, time 655.45ms, mfu 4.26%
iter 6870: loss 7.7867, time 657.31ms, mfu 4.26%
iter 6880: loss 7.7291, time 656.02ms, mfu 4.27%
iter 6890: loss 7.6411, time 657.98ms, mfu 4.27%
iter 6900: loss 7.6994, time 656.37ms, mfu 4.27%
iter 6910: loss 7.8850, time 657.97ms, mfu 4.27%
iter 6920: loss 7.7925, time 656.91ms, mfu 4.27%
iter 6930: loss 7.3003, time 658.70ms, mfu 4.27%
iter 6940: loss 7.3932, time 654.92ms, mfu 4.27%
iter 6950: loss 8.0353, time 657.36ms, mfu 4.27%
iter 6960: loss 7.2860, time 656.99ms, mfu 4.27%
iter 6970: loss 7.6733, time 655.35ms, mfu 4.27%
iter 6980: loss 7.6493, time 657.65ms, mfu 4.27%
iter 6990: loss 7.6908, time 656.05ms, mfu 4.27%
step 7000: train loss 7.7440, val loss 7.7812
saving checkpoint to out
iter 7000: loss 7.7748, time 17397.55ms, mfu 3.86%
iter 7010: loss 7.9504, time 653.32ms, mfu 3.90%
iter 7020: loss 7.5898, time 652.71ms, mfu 3.94%
iter 7030: loss 8.4115, time 655.06ms, mfu 3.98%
iter 7040: loss 6.8391, time 654.74ms, mfu 4.01%
iter 7050: loss 7.6001, time 654.71ms, mfu 4.03%
iter 7060: loss 7.3307, time 654.61ms, mfu 4.06%
iter 7070: loss 7.8529, time 654.90ms, mfu 4.08%
iter 7080: loss 7.9283, time 654.44ms, mfu 4.10%
iter 7090: loss 7.8384, time 657.75ms, mfu 4.12%
iter 7100: loss 7.9135, time 657.39ms, mfu 4.13%
iter 7110: loss 7.6079, time 656.54ms, mfu 4.15%
iter 7120: loss 7.7224, time 656.78ms, mfu 4.16%
iter 7130: loss 7.9579, time 657.91ms, mfu 4.17%
iter 7140: loss 7.5286, time 657.70ms, mfu 4.18%
iter 7150: loss 7.6776, time 657.50ms, mfu 4.19%
iter 7160: loss 7.4722, time 657.87ms, mfu 4.20%
iter 7170: loss 7.7669, time 656.20ms, mfu 4.20%
iter 7180: loss 7.7681, time 656.92ms, mfu 4.21%
iter 7190: loss 7.5367, time 656.36ms, mfu 4.22%
iter 7200: loss 7.8157, time 656.27ms, mfu 4.22%
iter 7210: loss 8.1310, time 655.80ms, mfu 4.23%
iter 7220: loss 7.5746, time 659.12ms, mfu 4.23%
iter 7230: loss 8.0640, time 658.30ms, mfu 4.23%
iter 7240: loss 7.9139, time 654.95ms, mfu 4.24%
iter 7250: loss 8.1378, time 656.19ms, mfu 4.24%
iter 7260: loss 7.7336, time 658.00ms, mfu 4.24%
iter 7270: loss 7.6620, time 655.97ms, mfu 4.25%
iter 7280: loss 7.4206, time 656.42ms, mfu 4.25%
iter 7290: loss 7.5025, time 655.27ms, mfu 4.25%
iter 7300: loss 7.1234, time 656.26ms, mfu 4.26%
iter 7310: loss 8.5525, time 658.75ms, mfu 4.26%
iter 7320: loss 7.9964, time 657.98ms, mfu 4.26%
iter 7330: loss 7.8074, time 656.12ms, mfu 4.26%
iter 7340: loss 7.4465, time 655.68ms, mfu 4.26%
iter 7350: loss 7.3277, time 655.68ms, mfu 4.26%
iter 7360: loss 7.5363, time 659.05ms, mfu 4.26%
iter 7370: loss 7.8115, time 657.31ms, mfu 4.26%
iter 7380: loss 7.2982, time 657.45ms, mfu 4.26%
iter 7390: loss 8.0552, time 658.10ms, mfu 4.26%
iter 7400: loss 7.5406, time 656.04ms, mfu 4.26%
iter 7410: loss 7.6902, time 657.26ms, mfu 4.26%
iter 7420: loss 7.5188, time 655.49ms, mfu 4.27%
iter 7430: loss 7.1417, time 657.82ms, mfu 4.27%
iter 7440: loss 8.1381, time 657.29ms, mfu 4.27%
iter 7450: loss 7.7303, time 658.42ms, mfu 4.27%
iter 7460: loss 7.7169, time 656.03ms, mfu 4.27%
iter 7470: loss 8.0975, time 655.79ms, mfu 4.27%
iter 7480: loss 7.4196, time 658.01ms, mfu 4.27%
iter 7490: loss 7.6899, time 657.65ms, mfu 4.27%
step 7500: train loss 7.7121, val loss 7.7516
saving checkpoint to out
iter 7500: loss 7.3452, time 17580.27ms, mfu 3.86%
iter 7510: loss 7.6605, time 652.49ms, mfu 3.90%
iter 7520: loss 7.5972, time 652.65ms, mfu 3.94%
iter 7530: loss 7.8971, time 653.77ms, mfu 3.98%
iter 7540: loss 7.7927, time 652.25ms, mfu 4.01%
iter 7550: loss 8.0897, time 654.28ms, mfu 4.04%
iter 7560: loss 8.3024, time 657.60ms, mfu 4.06%
iter 7570: loss 7.6853, time 655.88ms, mfu 4.08%
iter 7580: loss 7.4621, time 655.49ms, mfu 4.10%
iter 7590: loss 6.9616, time 658.88ms, mfu 4.12%
iter 7600: loss 7.6578, time 656.41ms, mfu 4.13%
iter 7610: loss 7.3238, time 656.34ms, mfu 4.15%
iter 7620: loss 7.1535, time 655.32ms, mfu 4.16%
iter 7630: loss 7.8396, time 656.68ms, mfu 4.17%
iter 7640: loss 7.7044, time 655.46ms, mfu 4.18%
iter 7650: loss 7.6012, time 654.69ms, mfu 4.19%
iter 7660: loss 7.5749, time 655.64ms, mfu 4.20%
iter 7670: loss 7.7721, time 657.73ms, mfu 4.21%
iter 7680: loss 7.6167, time 657.09ms, mfu 4.21%
iter 7690: loss 7.5991, time 656.62ms, mfu 4.22%
iter 7700: loss 7.6197, time 656.89ms, mfu 4.22%
iter 7710: loss 7.5184, time 657.50ms, mfu 4.23%
iter 7720: loss 8.2340, time 655.97ms, mfu 4.23%
iter 7730: loss 7.9517, time 656.30ms, mfu 4.24%
iter 7740: loss 7.9464, time 654.65ms, mfu 4.24%
iter 7750: loss 7.3343, time 658.45ms, mfu 4.24%
iter 7760: loss 7.5790, time 658.41ms, mfu 4.25%
iter 7770: loss 8.2704, time 657.55ms, mfu 4.25%
iter 7780: loss 7.5873, time 656.67ms, mfu 4.25%
iter 7790: loss 7.6940, time 658.27ms, mfu 4.25%
iter 7800: loss 7.1553, time 658.61ms, mfu 4.25%
iter 7810: loss 7.6478, time 658.42ms, mfu 4.25%
iter 7820: loss 8.3041, time 656.37ms, mfu 4.26%
iter 7830: loss 7.2985, time 656.95ms, mfu 4.26%
iter 7840: loss 8.1922, time 656.40ms, mfu 4.26%
iter 7850: loss 8.0316, time 658.37ms, mfu 4.26%
iter 7860: loss 7.7654, time 655.17ms, mfu 4.26%
iter 7870: loss 7.1385, time 655.77ms, mfu 4.26%
iter 7880: loss 7.8433, time 657.51ms, mfu 4.26%
iter 7890: loss 7.6689, time 658.12ms, mfu 4.26%
iter 7900: loss 7.4912, time 656.19ms, mfu 4.26%
iter 7910: loss 8.9832, time 657.79ms, mfu 4.26%
iter 7920: loss 7.6166, time 655.63ms, mfu 4.27%
iter 7930: loss 7.5596, time 656.49ms, mfu 4.27%
iter 7940: loss 7.5703, time 655.51ms, mfu 4.27%
iter 7950: loss 7.5763, time 655.99ms, mfu 4.27%
iter 7960: loss 7.8734, time 656.72ms, mfu 4.27%
iter 7970: loss 7.5772, time 656.85ms, mfu 4.27%
iter 7980: loss 7.9004, time 655.39ms, mfu 4.27%
iter 7990: loss 7.5010, time 654.85ms, mfu 4.27%
step 8000: train loss 7.6829, val loss 7.6968
saving checkpoint to out
iter 8000: loss 7.9090, time 17373.28ms, mfu 3.86%
iter 8010: loss 7.4723, time 653.50ms, mfu 3.90%
iter 8020: loss 7.8052, time 1796.45ms, mfu 3.67%
iter 8030: loss 7.5922, time 653.53ms, mfu 3.73%
iter 8040: loss 7.7379, time 655.16ms, mfu 3.79%
iter 8050: loss 8.1698, time 654.37ms, mfu 3.84%
iter 8060: loss 7.5050, time 655.00ms, mfu 3.88%
iter 8070: loss 8.9431, time 656.26ms, mfu 3.92%
iter 8080: loss 7.7400, time 657.40ms, mfu 3.96%
iter 8090: loss 7.5444, time 655.03ms, mfu 3.99%
iter 8100: loss 7.3192, time 656.15ms, mfu 4.02%
iter 8110: loss 8.2933, time 654.78ms, mfu 4.04%
iter 8120: loss 8.5410, time 655.90ms, mfu 4.07%
iter 8130: loss 7.4767, time 654.66ms, mfu 4.09%
iter 8140: loss 7.4528, time 656.76ms, mfu 4.11%
iter 8150: loss 8.0404, time 655.93ms, mfu 4.12%
iter 8160: loss 7.2383, time 655.56ms, mfu 4.14%
iter 8170: loss 7.7879, time 658.32ms, mfu 4.15%
iter 8180: loss 7.7752, time 657.82ms, mfu 4.16%
iter 8190: loss 7.8411, time 658.43ms, mfu 4.17%
iter 8200: loss 7.5712, time 656.04ms, mfu 4.18%
iter 8210: loss 7.6174, time 657.80ms, mfu 4.19%
iter 8220: loss 7.4511, time 655.74ms, mfu 4.20%
iter 8230: loss 7.8307, time 656.62ms, mfu 4.21%
iter 8240: loss 7.5773, time 656.07ms, mfu 4.21%
iter 8250: loss 7.9625, time 657.27ms, mfu 4.22%
iter 8260: loss 7.9603, time 655.82ms, mfu 4.23%
